Neutrino Energy (GeV),Propagation Distance (km),Mixing Angle Theta,sin²(2θ),Mass-Squared Difference (eV^2),Shots Used,Number of Trials,Simulation Time Points,Analytical Time Points,Using Real QPU,Analytical Time Points,Analytical Electron,Analytical Muon,Analytical Electron Sim Time-Matched,Analytical Muon Sim Time-Matched,Time Points in Simulation,Simulation Electron Median,Electron Lower Error,Electron Upper Error,Simulation Muon Median,Muon Lower Error,Muon Upper Error,Trial 1: Electron Probabilities,Trial 1: Muon Probabilities,Trial 2: Electron Probabilities,Trial 2: Muon Probabilities,Trial 3: Electron Probabilities,Trial 3: Muon Probabilities,Trial 4: Electron Probabilities,Trial 4: Muon Probabilities,Trial 5: Electron Probabilities,Trial 5: Muon Probabilities,Trial 6: Electron Probabilities,Trial 6: Muon Probabilities,Trial 7: Electron Probabilities,Trial 7: Muon Probabilities,Trial 8: Electron Probabilities,Trial 8: Muon Probabilities,Trial 9: Electron Probabilities,Trial 9: Muon Probabilities,Trial 10: Electron Probabilities,Trial 10: Muon Probabilities
,,,,,,,,,,81.00202505062626,0.9999494313134074,5.056868659255594e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,82.00205005125127,0.9999481750218756,5.182497812434072e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,83.00207505187629,0.999946903316982,5.3096683017978386e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,84.0021000525013,0.9999456161987725,5.438380122743915e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,85.00212505312632,0.9999443136672939,5.5686332706135254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,86.00215005375134,0.999942995722593,5.70042774069212e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,87.00217505437635,0.9999416623647179,5.833763528209344e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,88.00220005500137,0.9999403135937166,5.968640628339069e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,89.00222505562638,0.999938949409638,6.105059036199369e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,90.0022500562514,0.9999375698125315,6.243018746852529e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,91.00227505687641,0.9999361748024469,6.382519755305052e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,92.00230005750143,0.999934764379435,6.523562056507645e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,93.00232505812644,0.9999333385435465,6.666145645355242e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,94.00235005875146,0.9999318972948331,6.810270516686973e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,95.00237505937648,0.9999304406333471,6.955936665286186e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,96.00240006000149,0.9999289685591412,7.103144085880452e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,97.0024250606265,0.9999274810722686,7.251892773141538e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,98.00245006125152,0.9999259781727832,7.402182721685441e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,99.00247506187654,0.9999244598607393,7.554013926072358e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,100.00250006250155,0.9999229261361919,7.707386380806707e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,101.00252506312657,0.9999213769991966,7.86230008033712e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,102.00255006375158,0.9999198124498094,8.01875501905644e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,103.0025750643766,0.999918232488087,8.176751191301722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,104.00260006500162,0.9999166371140864,8.336288591354248e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,105.00262506562663,0.9999150263278656,8.497367213439495e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,106.00265006625165,0.9999134001294827,8.659987051727178e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,107.00267506687666,0.9999117585189967,8.824148100331208e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,108.00270006750168,0.9999101014964669,8.989850353309715e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,109.0027250681267,0.9999084290619533,9.157093804665055e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,110.00275006875171,0.9999067412155166,9.325878448343787e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,111.00277506937672,0.9999050379572176,9.4962042782367e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,112.00280007000174,0.9999033192871182,9.668071288178782e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,113.00282507062676,0.9999015852052805,9.841479471949248e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,114.00285007125177,0.9998998357117673,0.00010016428823271534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,115.00287507187679,0.9998980708066418,0.00010192919335813283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,116.0029000725018,0.9998962904899681,0.00010370951003186354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,117.00292507312682,0.9998944947618106,0.00010550523818946837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,118.00295007375183,0.999892683622234,0.00010731637776595025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,119.00297507437685,0.9998908570713042,0.00010914292869575438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,120.00300007500186,0.9998890151090872,0.00011098489091276815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,121.00302507562688,0.9998871577356497,0.00011284226435032099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,122.0030500762519,0.9998852849510588,0.00011471504894118471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,123.00307507687691,0.9998833967553824,0.00011660324461757311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,124.00310007750193,0.9998814931486889,0.00011850685131114244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,125.00312507812694,0.999879574131047,0.00012042586895299089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,126.00315007875196,0.9998776397025263,0.00012236029747365897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,127.00317507937697,0.9998756898631969,0.0001243101368031293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,128.003200080002,0.9998737246131292,0.00012627538687082684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,129.003225080627,0.9998717439523944,0.00012825604760561865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,130.00325008125202,0.9998697478810642,0.00013025211893581405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,131.00327508187704,0.9998677363992108,0.0001322636007891645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,132.00330008250205,0.9998657095069071,0.00013429049309286368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,133.00332508312707,0.9998636672042265,0.00013633279577354764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,134.00335008375208,0.9998616094912427,0.0001383905087572943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,135.0033750843771,0.9998595363680304,0.00014046363196962427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,136.0034000850021,0.9998574478346645,0.00014255216533549996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,137.00342508562713,0.9998553438912207,0.00014465610877932626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,138.00345008625214,0.999853224537775,0.00014677546222495013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,139.00347508687716,0.9998510897744043,0.00014891022559566084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,140.00350008750218,0.9998489396011858,0.00015106039881418999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,141.0035250881272,0.9998467740181973,0.00015322598180271118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,142.0035500887522,0.9998445930255172,0.0001554069744828404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,143.00357508937722,0.9998423966232244,0.00015760337677563592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,144.00360009000224,0.9998401848113984,0.0001598151886015981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,145.00362509062725,0.9998379575901193,0.0001620424098806697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,146.00365009125227,0.9998357149594678,0.00016428504053223568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,147.00367509187728,0.9998334569195249,0.00016654308047512316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,148.0037000925023,0.9998311834703724,0.00016881652962760172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,149.00372509312731,0.9998288946120926,0.0001711053879073829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,150.00375009375233,0.9998265903447684,0.00017340965523162083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,151.00377509437735,0.9998242706684831,0.00017572933151691167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,152.00380009500236,0.9998219355833207,0.0001780644166792939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,153.00382509562738,0.9998195850893657,0.00018041491063424834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,154.0038500962524,0.9998172191867033,0.00018278081329669804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,155.0038750968774,0.999814837875419,0.00018516212458100835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,156.00390009750242,0.999812441155599,0.00018755884440098685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,157.00392509812744,0.9998100290273301,0.00018997097266988333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,158.00395009875245,0.9998076014906996,0.00019239850930039012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,159.00397509937747,0.9998051585457953,0.00019484145420464158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,160.0040001000025,0.9998027001927058,0.0001972998072942145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,161.0040251006275,0.9998002264315199,0.00019977356848012798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,162.00405010125252,0.9997977372623271,0.00020226273767284326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,163.00407510187753,0.9997952326852177,0.00020476731478226402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,164.00410010250255,0.9997927127002822,0.00020728729971773626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,165.00412510312756,0.999790177307612,0.0002098226923880483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,166.00415010375258,0.9997876265072986,0.00021237349270143054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,167.0041751043776,0.9997850602994345,0.00021493970056555593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,168.0042001050026,0.9997824786841124,0.0002175213158875398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169.00422510562763,0.9997798816614261,0.00022011833857393952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170.00425010625264,0.9997772692314693,0.000222730768530755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171.00427510687766,0.9997746413943366,0.00022535860566342845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172.00430010750267,0.9997719981501232,0.00022800184987684455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173.0043251081277,0.9997693394989247,0.00023066050107532968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174.0043501087527,0.9997666654408374,0.00023333455916265352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
